"cd_procedimento";"ano_realizacao";"n_procedimento";"custo_procedimento"
"30719070";"2019";6694;549685
"30719097";"2019";10943;3112498
"30719119";"2019";4880;628569
"30720044";"2019";37;6364
"30720087";"2019";8081;666581
"30720109";"2019";7586;1425651
"30721091";"2019";27;16661
"30721105";"2019";7;763
"30721130";"2019";15107;1257761
"30721156";"2019";852;87839
"30721172";"2019";1188;127144
"30721180";"2019";11642;2414064
"30722012";"2019";171;22230
"30722160";"2019";35;9862
"30722292";"2019";1768;248407
"30722349";"2019";15824;1211284
"30722357";"2019";182;10545
"30722365";"2019";37;6801
"30722373";"2019";4225;288994
"30722381";"2019";5544;420991
"30722403";"2019";8017;470423
"30722446";"2019";4454;390958
"30722497";"2019";924;91090
"30722527";"2019";107;27031
"30722535";"2019";233;65449
"30722551";"2019";1687;302298
"30722586";"2019";471;46820
"30722632";"2019";383;322727
"30722640";"2019";439;102154
"30722691";"2019";6;3971
"30722713";"2019";847;135531
"30722764";"2019";3006;169092
"30722900";"2019";171;13280
"30722918";"2019";1414;98397
"30723035";"2019";791;63322
"30723060";"2019";273;38651
"30723094";"2019";31;4012
"30723108";"2019";28;4230
"30723116";"2019";38;4720
"30723124";"2019";228;22460
"30724163";"2019";143;31902
"30725062";"2019";34;4402
"30725100";"2019";505;78486
"30725178";"2019";1;72
"30725186";"2019";77;8559
"30725194";"2019";16;2538
"30725208";"2019";20;4140
"30726050";"2019";85;26353
"30726085";"2019";2944;324901
"30726115";"2019";1259;150184
"30726174";"2019";40589;4508998
"30727057";"2019";50;21265
"30727103";"2019";1317;119244
"30727120";"2019";870;123351
"30727146";"2019";1964;321472
"30727197";"2019";294;42611
"30728088";"2019";15;3859
"30728096";"2019";9172;792799
"30728118";"2019";5558;753251
"30728134";"2019";49025;6674695
"30729068";"2019";46;8981
"30729114";"2019";1759;117507
"30729130";"2019";35479;2491229
"30729149";"2019";11910;1634917
"30729165";"2019";16679;1444978
"30729262";"2019";649;63655
"30729343";"2019";323;167205
"30730023";"2019";298;405582
"30730112";"2019";129;28387
"30730163";"2019";21341;2745647
"30730171";"2019";11730;1364946
"30731011";"2019";158;21336
"30731020";"2019";130;14068
"30731046";"2019";1649;240735
"30731089";"2019";536;169794
"30731186";"2019";71;8064
"30731194";"2019";57;6213
"30731259";"2019";305;30770
"30801044";"2019";153;31918
"30801184";"2019";4;3093
"30803241";"2019";70;72488
"30804019";"2019";345;121407
"30804086";"2019";1092;189315
"30804116";"2019";509;56621
"30805023";"2019";87;28163
"30904013";"2019";53;8986
"30907071";"2019";3128;453938
"30908027";"2019";505;360493
"30908078";"2019";528;203528
"30909023";"2019";12030;3673926
"30909031";"2019";1779064;404356862
"30909139";"2019";46103;19758569
"30909147";"2019";10885;17357467
"30911176";"2019";14;6585
"30912156";"2019";3;4348
"30913012";"2019";20005;8134498
"30913071";"2019";15;5096
"30913080";"2019";38;11345
"30913098";"2019";1332;253714
"30913128";"2019";4461;1094251
"30913144";"2019";773;332156
"30913152";"2019";307;96094
"30914124";"2019";18;8412
"30918014";"2019";1989;1149926
"30918022";"2019";623;340931
"30918030";"2019";454;208843
"31004016";"2019";1316;240632
"31004024";"2019";322;108443
"31004032";"2019";2;662
"31004040";"2019";99;16271
"31004067";"2019";38432;2605648
"31004180";"2019";28488;2095125
"31004199";"2019";12685;1917187
"31004229";"2019";13880;2405116
"31004253";"2019";151;34308
"31004318";"2019";3794;363442
"31005071";"2019";1247;343116
"31005080";"2019";2;2631
"31005675";"2019";908;319654
"31005691";"2019";100;43628
"31007015";"2019";4;809
"31008011";"2019";6326;1932595
"31008020";"2019";636;411766
"31008038";"2019";14957;15211435
"31009018";"2019";253;55844
"31009026";"2019";79;20947
"31009352";"2019";707;1020052
"31101089";"2019";38;5347
"31101313";"2019";102;47140
"31101402";"2019";619;241846
"31102026";"2019";49;17142
"31103030";"2019";8230;1497824
"31103057";"2019";17;7616
"31103189";"2019";45;25642
"31103197";"2019";218;60687
"31103235";"2019";2692;550943
"31103391";"2019";66;47334
"31103405";"2019";80;7115
"31103430";"2019";161;28896
"31103596";"2019";159;49054
"31104010";"2019";17;2456
"31104029";"2019";643;110655
"31104045";"2019";534;123126
"31104061";"2019";535;118161
"31104142";"2019";448;57934
"31104169";"2019";40;6480
"31202012";"2019";497;64003
"31202020";"2019";2739;189570
"31202047";"2019";4009;467342
"31203027";"2019";201;49738
"31203086";"2019";130;11022
"31204015";"2019";27;3605
"31204023";"2019";1386;146333
"31204066";"2019";466;87554
"31205011";"2019";49;8268
"31206034";"2019";26362;3048635
"31206174";"2019";435;59187
"31206204";"2019";266;278355
"31206212";"2019";9891;1068336
"31206220";"2019";38889;9051141
"31301010";"2019";460;91804
"31301029";"2019";29809;1649892
"31301045";"2019";1;135
"31301070";"2019";71;9666
"31301088";"2019";8644;874362
"31301096";"2019";1185;363567
"31301100";"2019";3528;338906
"31301118";"2019";760;142833
"31302017";"2019";20656;1294180
"31302076";"2019";100;22837
"31302084";"2019";1396;347384
"31302114";"2019";117;19309
"31303021";"2019";171250;9891445
"31303030";"2019";8765;1984609
"31303064";"2019";6704;581922
"31303072";"2019";13463;1294149
"31303170";"2019";54746;30712074
"31303196";"2019";69260;4564074
"31303269";"2019";50686;10689597
"31303293";"2019";141621;40149939
"31303307";"2019";2418;592128
"31306047";"2019";75;19264
"31401350";"2019";112;138338
"31402038";"2019";918;120448
"31403018";"2019";46;12657
"31403026";"2019";151295;20219113
"31403301";"2019";787;100856
"31403328";"2019";247;93237
"31405010";"2019";3195;2649545
"31601014";"2019";7771242;376953621
"31602029";"2019";8178;937372
"31602070";"2019";17838;3578741
"31602118";"2019";235070;21453608
"31602126";"2019";25757;5430401
"31602185";"2019";1481688;109775417
"31602207";"2019";3724;845895
"31602223";"2019";291;54858
"31602231";"2019";1629;496397
"31602240";"2019";282087;74475815
"31602258";"2019";0;0
"31602266";"2019";0;0
"31602274";"2019";3;616
"31602282";"2019";41;11244
"31602290";"2019";838;357838
"31602304";"2019";2;360
"31602312";"2019";29784;6990742
"31602320";"2019";0;0
"31602339";"2019";1615;228153
"40101010";"2019";5351390;113883908
"40202089";"2019";17;5954
"40202097";"2019";368;89157
"40202143";"2019";187;99414
"40202178";"2019";255;147791
"40202186";"2019";4081;1283758
"40202194";"2019";169;84261
"40202259";"2019";625;170508
"40202267";"2019";152;85529
"40202330";"2019";1419;357550
"40202348";"2019";74;54717
"40202410";"2019";282;50361
"40202429";"2019";1631;231681
"40202437";"2019";0;0
"40202445";"2019";516;139258
"40202453";"2019";4092;1574687
"40202488";"2019";54;4552
"40202496";"2019";0;0
"40202518";"2019";1030;852356
"40202534";"2019";6281;1434804
"40202542";"2019";221693;118535302
"40202550";"2019";167332;62036725
"40202569";"2019";142;54818
"40202577";"2019";4692;1217724
"40202585";"2019";54;15358
"40202593";"2019";25;12509
"40202607";"2019";7;2268
"40202623";"2019";29;19191
"40202674";"2019";2784;1439008
"40202682";"2019";514;93287
"40202704";"2019";18;11520
"40202712";"2019";5840;3649763
"40401014";"2019";48346;932870
"40401022";"2019";6640;1253884
"40402010";"2019";4244;548926
"40402029";"2019";11460;2463738
"40402037";"2019";33215;1613089
"40402045";"2019";91180;21103245
"40402053";"2019";2639;367099
"40402061";"2019";5602;1993532
"40402070";"2019";29973;9070665
"40402088";"2019";3855;901548
"40402096";"2019";15941;3978331
"40402100";"2019";1774;118750
"40402118";"2019";24978;2982189
"40402126";"2019";6441;1051864
"40402134";"2019";37835;1424881
"40402142";"2019";1093;223739
"40402150";"2019";4;1080
"40402169";"2019";8362;1731704
"40403939";"2019";22;20063
"40403947";"2019";0;0
"40403955";"2019";1;1226
"40601072";"2019";0;0
"40601080";"2019";7;1045
"40601099";"2019";0;0
"40601102";"2019";0;0
"40710033";"2019";0;0
"40710041";"2019";2057;1382231
"40710050";"2019";1386;196217
"40710068";"2019";842;125855
"40710076";"2019";61;347073
"40710084";"2019";76;980308
"40710092";"2019";142;316590
"40710106";"2019";1;29
"40808190";"2019";6;3484
"40808203";"2019";3;1063
"40808211";"2019";0;0
"40808220";"2019";0;0
"40808238";"2019";23;6688
"40808246";"2019";0;0
"40808254";"2019";24;4300
"40808262";"2019";69;24812
"40808270";"2019";0;0
"40808289";"2019";36;74313
"40808297";"2019";215;321122
"40809102";"2019";62;7207
"40809153";"2019";0;0
"40809161";"2019";91517;12252832
"40809170";"2019";0;0
"40809188";"2019";0;0
"40813053";"2019";32;19096
"40813363";"2019";21167;21937132
"40813410";"2019";96;23084
"40813428";"2019";46;11100
"40813436";"2019";5;1379
"40813444";"2019";4;2291
"40813452";"2019";128;33389
"40813460";"2019";12;7689
"40813479";"2019";15;12678
"40813487";"2019";246;138609
"40813495";"2019";16;6200
"40813509";"2019";6;2617
"40813517";"2019";179;80059
"40813525";"2019";40;16511
"40813533";"2019";1183;219287
"40813860";"2019";0;0
"40814092";"2019";2510;1422895
"40814114";"2019";131;69694
"40814130";"2019";2;1236
"40814149";"2019";1167;282673
"40902110";"2019";2694;633328
"40902129";"2019";13;5375
"41203011";"2019";62714;1445091
"41203020";"2019";576;5480754
"41203038";"2019";172;1880419
"41203046";"2019";255;3350257
"41203054";"2019";3640;47127846
"41203062";"2019";27920;133073149
"41203070";"2019";589660;33316934
"41203089";"2019";85310;54629023
"41203097";"2019";4331;164017
"41203100";"2019";372;1212996
"41203119";"2019";198;55250
"41203127";"2019";10;20736
"41203135";"2019";573;4341799
"41203143";"2019";5381;1843312
"41203151";"2019";3470;109448
"41203208";"2019";9;1052
"41204018";"2019";34512;11654055
"41204026";"2019";57795;1216439
"41204034";"2019";1475;502525
"41204042";"2019";6513;19495591
"41204050";"2019";2204;422398
"41204069";"2019";6889;1934085
"41204077";"2019";1677;1651048
"41204085";"2019";4143;572122
"41204093";"2019";1153;179496
"41204107";"2019";2735;3687451
"41205014";"2019";774;1314037
"41205022";"2019";0;0
"41205030";"2019";385;684297
"41205073";"2019";2277;3766878
"41205120";"2019";145;272241
"41206010";"2019";1354;35789
"41206037";"2019";466;159950
"41206045";"2019";1102;376184
"41206053";"2019";364;209296
"41206061";"2019";255;60124
"41206070";"2019";1470;294476
"41301013";"2019";142;14125
"41301021";"2019";0;0
"41301030";"2019";0;0
"41301048";"2019";32;675
"41301056";"2019";0;0
"41301064";"2019";0;0
"41301072";"2019";465;4864
"41301080";"2019";1529;60922
"41301102";"2019";1820;95227
"41301110";"2019";0;0
"41301129";"2019";55;1661
"41301137";"2019";38;360
"41301145";"2019";0;0
"41301153";"2019";23;23
"41301161";"2019";0;0
"41301170";"2019";0;0
"41301200";"2019";11;902
"41301234";"2019";0;0
"41301242";"2019";23;534
"41301250";"2019";4980368;154882368
"41301269";"2019";1481835;152439154
"41301277";"2019";0;0
"41301285";"2019";28;2737
"41301307";"2019";4;65
"41301315";"2019";1331;41688
"41301323";"2019";4453534;61289094
"41301358";"2019";225;25774
"41301366";"2019";0;0
"41301374";"2019";60;1794
"41301382";"2019";0;0
"41301390";"2019";0;0
"41301420";"2019";196894;4079545
"41301439";"2019";81943;653063
"41301447";"2019";0;0
"41301463";"2019";1;30
"41301471";"2019";15570;436681
"41301498";"2019";0;0
"41301536";"2019";0;0
"41301544";"2019";0;0
"41301552";"2019";0;0
"41401018";"2019";0;0
"41401026";"2019";0;0
"41401042";"2019";0;0
"41401107";"2019";0;0
"41401131";"2019";0;0
"41401212";"2019";0;0
"41401220";"2019";0;0
"41401239";"2019";0;0
"41401247";"2019";0;0
"41401263";"2019";0;0
"41401271";"2019";0;0
"41401298";"2019";0;0
"41401301";"2019";0;0
"41401468";"2019";0;0
"41401476";"2019";0;0
"41401484";"2019";0;0
"41401492";"2019";1;70
"41401514";"2019";78619;1078811
"41401557";"2019";0;0
"41401581";"2019";0;0
"41501268";"2019";0;0
"50000012";"2019";126322;9083765
"50000691";"2019";0;0
"82000239";"2019";957;58483
"82000247";"2019";48;10405
"82000255";"2019";292;21391
"82000263";"2019";223;18486
"82000271";"2019";188;16862
"82000280";"2019";669;33460
"82000298";"2019";646;57996
"82000301";"2019";133;9918
"82000743";"2019";41;4708
"82000778";"2019";57;6157
"82000786";"2019";1596;254251
"82000794";"2019";1909;106412
"82000808";"2019";106;11235
"82000883";"2019";7786;451260
"82000891";"2019";1237;116383
"82000905";"2019";865;46704
"82000913";"2019";206;13915
"82001022";"2019";1035;38055
"82001030";"2019";31051;1721125
"82001120";"2019";12;2144
"82001197";"2019";1472;98327
"82001375";"2019";0;0
"82001430";"2019";43;4639
"82001499";"2019";1523;55937
"82001510";"2019";41;8486
"82001529";"2019";259;66949
"82001545";"2019";33;2206
"82001553";"2019";426;72045
"82001588";"2019";773;13030
"82001596";"2019";907;41632
"82001618";"2019";309;45307
"82001634";"2019";207;33818
"82001642";"2019";274;16840
"20104464";"2019";1797;351714
"20204183";"2019";37;4226
"30304156";"2019";5177;11191539
"10101039";"2019";41303844;3321372371
"30101786";"2019";24825;6998730
"20103018";"2019";9553;260364
"20103026";"2019";3129;43625
"20103034";"2019";581;10110
"20103042";"2019";2825;38797
"20103050";"2019";2283;39652
"20103069";"2019";49624;1179458
"20103077";"2019";27785;635296
"20103093";"2019";835901;13558140
"20103107";"2019";14994;760854
"20103131";"2019";268801;11624930
"20103182";"2019";731886;11219500
"20103190";"2019";88180;2639030
"20103204";"2019";23638;918672
"20103212";"2019";420163;9619305
"20103220";"2019";703584;18438588
"20103239";"2019";101951;1971301
"20103247";"2019";42051;957787
"20103255";"2019";20740;350523
"20103263";"2019";189987;4347418
"20103271";"2019";70457;1783965
"20103280";"2019";69643;1513252
"20103298";"2019";49016;655935
"20103301";"2019";443159;33009587
"20103310";"2019";353779;6006607
"20103328";"2019";178449;3180225
"20103344";"2019";1327680;19127798
"20103360";"2019";165635;4220767
"20103379";"2019";6071;171312
"20103387";"2019";15676;576146
"20103395";"2019";15079;425706
"20103409";"2019";668986;17895146
"20103417";"2019";4423;100733
"20103425";"2019";161653;7616766
"20103433";"2019";56907;1976728
"20103441";"2019";328105;7894528
"20103450";"2019";111533;3075203
"20103468";"2019";100484;3186005
"20103476";"2019";1786131;53190333
"20103484";"2019";12626870;182945026
"20103492";"2019";11727307;207614015
"20103506";"2019";5042189;82620001
"20103514";"2019";6882248;149996871
"20103522";"2019";2515125;63023481
"20103530";"2019";140524;2414317
"20103565";"2019";46459;1788624
"20103611";"2019";3333;73329
"20103620";"2019";6246;173274
"20103638";"2019";203483;6899045
"20103646";"2019";470871;71409732
"20103654";"2019";112388;2031945
"20103662";"2019";3457153;49147689
"20103670";"2019";1677387;28529093
"20103689";"2019";528013;20885047
"20103697";"2019";3866;77740
"20103700";"2019";190102;4487559
"20103719";"2019";3548;21829
"20103727";"2019";148457;6033274
"20103743";"2019";36892;216268
"30722241";"2019";73;8465
"50000055";"2019";157947;7229985
"50000071";"2019";0;0
"50000080";"2019";1369551;79776759
"50000101";"2019";0;0
"50000136";"2019";25586;1821505
"50000144";"2019";1388856;44374222
"50000160";"2019";9185474;238573384
"50000195";"2019";7150;211924
"50000209";"2019";170576;4527266
"50000217";"2019";843943;13011916
"50000233";"2019";150596;16351404
"50000349";"2019";0;0
"50000365";"2019";0;0
"50000381";"2019";0;0
"50000390";"2019";0;0
"50000403";"2019";0;0
"50000411";"2019";0;0
"50000420";"2019";0;0
"50000454";"2019";0;0
"50000586";"2019";329175;12620106
"50000608";"2019";0;0
"50000616";"2019";6170787;289253106
"50000632";"2019";0;0
"50000659";"2019";28132;4998897
"50000675";"2019";2617;298795
"50000713";"2019";321726;9336371
"50000721";"2019";241160;7219083
"50000730";"2019";121690;3217731
"50000748";"2019";4050;97685
"50000756";"2019";26865;1150278
"50000764";"2019";3562;215710
"50000772";"2019";5034;198178
"50000780";"2019";1123;135226
"50000799";"2019";0;0
"50000802";"2019";0;0
"50000810";"2019";0;0
"50000829";"2019";0;0
"50001000";"2019";0;0
"50001019";"2019";0;0
"50001043";"2019";0;0
"50001051";"2019";0;0
"50001060";"2019";102258;2732670
"50001078";"2019";42017;1613676
"82001219";"2019";928;149705
"82001235";"2019";13;1112
"20104200";"2019";35289;3037927
"20104219";"2019";4321442;261936368
"20104227";"2019";526005;57133955
"50000462";"2019";3056780;132665241
"50000470";"2019";13386566;669354437
"40301010";"2019";0;0
"40301028";"2019";0;0
"40301036";"2019";0;0
"40301044";"2019";0;0
"40301060";"2019";76;3228
"40301087";"2019";191;1775
"40301109";"2019";0;0
"40301117";"2019";0;0
"40301125";"2019";7;21
"40301133";"2019";0;0
"40301141";"2019";0;0
"40301150";"2019";6537909;24542054
"40301168";"2019";2;22
"40301184";"2019";0;0
"40301192";"2019";0;0
"40301206";"2019";21;12464
"40301214";"2019";83;33178
"40301222";"2019";24;58
"40301230";"2019";2;10
"40301249";"2019";0;0
"40301257";"2019";4;27
"40301265";"2019";0;0
"40301273";"2019";5;159
"40301281";"2019";1461407;7588880
"40301290";"2019";0;0
"40301303";"2019";0;0
"40301311";"2019";0;0
"40301320";"2019";3;48
"40301346";"2019";0;0
"40301354";"2019";17;184
"40301362";"2019";4;36
"40301370";"2019";0;0
"40301389";"2019";0;0
"40301397";"2019";2369378;10855328
"40301400";"2019";3639617;13545945
"40301419";"2019";151;499
"40301427";"2019";17;45
"40301435";"2019";4;63
"40301443";"2019";0;0
"40301451";"2019";0;0
"40301460";"2019";0;0
"40301478";"2019";0;0
"40301486";"2019";0;0
"40301494";"2019";1;4
"40301508";"2019";29;106
"40301516";"2019";0;0
"40301524";"2019";0;0
"40301540";"2019";0;0
"40301559";"2019";15;30
"40301567";"2019";12;116
"40301583";"2019";7720411;53568057
"40301591";"2019";3965230;38546747
"40301605";"2019";8128477;27278109
"40301621";"2019";0;0
"40301630";"2019";14756992;55381431
"40301648";"2019";406;2871
"40301656";"2019";135438;4347120
"40301664";"2019";30;484
"40301672";"2019";176;41517
"40301680";"2019";16;160
"40301699";"2019";0;0
"40301702";"2019";0;0
"40301729";"2019";336;1334
"40301737";"2019";0;0
"40301745";"2019";0;0
"40301753";"2019";0;0
"40301761";"2019";29;165
"40301770";"2019";0;0
"40301788";"2019";19974;281578
"40301796";"2019";0;0
"40301800";"2019";0;0
"40301818";"2019";1;13
"40301826";"2019";0;0
"40301834";"2019";6;51
"40301842";"2019";3172409;16288306
"40301850";"2019";0;0
"40301869";"2019";0;0
"40301877";"2019";1;2
"40301885";"2019";3037023;17621908
"40301893";"2019";0;0
"40301907";"2019";0;0
"40301915";"2019";0;0
"40301923";"2019";0;0
"40301931";"2019";1359916;5843712
"40301940";"2019";0;0
"40301958";"2019";11;82
"40301966";"2019";4;4
"40301974";"2019";1;5
"40301982";"2019";0;0
"40301990";"2019";5131014;31048513
"40302016";"2019";428066;9290610
"40302024";"2019";0;0
"40302032";"2019";236140;1660985
"40302040";"2019";16595664;58862567
